"id","name","referralId","hasPerk","location.address","location.crossStreet","location.lat","location.lng","location.labeledLatLngs","location.distance","location.postalCode","location.cc","location.city","location.state","location.country","location.neighborhood","venuePage.id","delivery.id","delivery.url","delivery.provider.name","delivery.provider.icon.prefix","delivery.provider.icon.sizes","delivery.provider.icon.name","pluralName","shortName","icon","primary"
4ad4e1f7f964a52069fc20e3,7 Mission Restaurant,v-1525634025,FALSE,150 7th St,btwn Mission & Howard,37.7785711883784,-122.410195066954,list(label = "display", lat = 37.7785711883784, lng = -122.410195066954),1072,94103,US,San Francisco,CA,United States,NA,NA,57817,https://www.grubhub.com/restaurant/7-mission-vietnamese--chinese-150-7th-st-san-francisco/57817?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=57817,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Southern / Soul Food Restaurants,Southern / Soul,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/southern_", suffix = ".png"),TRUE
417ee500f964a520d71d1fe3,Oola Restaurant & Bar,v-1525634025,FALSE,860 Folsom St,btwn 4th & 5th St,37.7810039005562,-122.402604464057,list(label = "display", lat = 37.7810039005562, lng = -122.402604464057),1792,94107,US,San Francisco,CA,United States,NA,32902797,NA,NA,NA,NA,NULL,NA,Pubs,Pub,list(prefix = "https://ss3.4sqi.net/img/categories_v2/nightlife/pub_", suffix = ".png"),TRUE
48071a40f964a520014f1fe3,Evergreen Garden Restaurant,v-1525634025,FALSE,3100 18th St,at Harrison St,37.7623597529213,-122.413037224747,list(label = "display", lat = 37.7623597529213, lng = -122.413037224747),1550,94110,US,San Francisco,CA,United States,NA,NA,320601,https://www.grubhub.com/restaurant/evergreen-garden-restaurant-3100-18th-st-san-francisco/320601?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=320601,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Greek Restaurants,Greek,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/greek_", suffix = ".png"),TRUE
4abfdac7f964a5209f9220e3,City View Restaurant,v-1525634025,FALSE,662 Commercial St,btwn Kearny & Montgomery St.,37.794191,-122.403918,list(label = "display", lat = 37.794191, lng = -122.403918),2660,94111,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Diners,Diner,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/diner_", suffix = ".png"),TRUE
4a9ee86bf964a520b93b20e3,Jitlada Thai Restaurant,v-1525634025,FALSE,1826 Buchanan St,btw Bush St & Sutter St,37.7868753714486,-122.430100587381,list(label = "display", lat = 37.7868753714486, lng = -122.430100587381),1564,94115,US,San Francisco,CA,United States,NA,NA,276948,https://www.grubhub.com/restaurant/jitlada-thai-cuisine-1826-buchanan-st-san-francisco-/276948?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=276948,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Diners,Diner,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/diner_", suffix = ".png"),TRUE
44f72e06f964a5204b381fe3,Big 4 Restaurant,v-1525634025,FALSE,1075 California St,at Taylor St,37.7914899311035,-122.412392966571,list(label = "display", lat = 37.7914899311035, lng = -122.412392966571),2032,94108,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Bars,Bar,list(prefix = "https://ss3.4sqi.net/img/categories_v2/nightlife/pub_", suffix = ".png"),TRUE
49ca9035f964a520ba581fe3,Osha Thai Restaurant & Lounge,v-1525634025,FALSE,4 Embarcadero Ctr,at Street Level,37.7948980339633,-122.395602464676,list(label = "display", lat = 37.7948980339633, lng = -122.395602464676),3193,94111,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Diners,Diner,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/diner_", suffix = ".png"),TRUE
49e7e380f964a52027651fe3,Akiko�s Restaurant & Sushi Bar,v-1525634025,FALSE,431 Bush St,at Mark Ln.,37.790623,-122.404657,list(label = "display", lat = 37.790623, lng = -122.404657),2304,94108,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,New American Restaurants,New American,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/newamerican_", suffix = ".png"),TRUE
4a6d0826f964a52061d21fe3,San Wang Restaurant,v-1525634025,FALSE,1682 Post St,btwn Laguna & Webster St,37.785738296544,-122.429395716129,list(label = "display", lat = 37.785738296544, lng = -122.429395716129),1423,94115,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Italian Restaurants,Italian,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/italian_", suffix = ".png"),TRUE
4bf20c757077952137a63e7c,Z & Y Restaurant,v-1525634025,FALSE,655 Jackson St,btwn Cooper Alley & Wentworth Pl,37.7961121494737,-122.406077991814,list(label = "display", lat = 37.7961121494737, lng = -122.406077991814),2739,94133,US,San Francisco,CA,United States,NA,80324427,NA,NA,NA,NA,NULL,NA,American Restaurants,American,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/default_", suffix = ".png"),TRUE
